0,1,32,78,20,71,61,14,53,71,29,40,68,2,261,382,953,744,231,897,268,491,381,193,791,748,681,744,747,610,396,663,272,667,286,915,928,839,432,401
0,11,36,56,59,39,93,81,22,36,24,83,85,11,322,383,171,499,271,481,53,948,805,183,888,477,469,6,664,138,264,477,45,200,102,995,363,918,765,382
0,39,16,74,99,10,57,13,72,65,71,42,11,88,415,893,878,496,453,300,434,78,175,235,449,192,846,39,686,148,383,696,792,172,4,131,897,33,790,352
1,94,60,37,66,52,1,65,82,48,4,1,80,56,16,265,870,315,170,535,985,620,641,178,147,144,878,366,689,736,324,82,885,633,730,67,568,540,814,305
1,17,33,56,63,25,71,27,32,82,7,18,64,68,370,234,386,435,178,816,493,500,237,30,8,676,68,386,894,217,885,686,427,881,801,847,882,765,77,271
1,100,38,35,81,69,43,76,58,37,92,96,67,84,721,152,215,33,88,147,873,93,193,807,489,529,971,285,822,992,297,56,434,231,763,270,924,125,208,418
1,59,47,93,64,62,81,37,43,20,1,1,97,53,293,945,79,577,35,64,879,677,369,260,269,222,627,30,303,716,181,782,751,851,176,316,281,458,8,729
0,45,89,91,45,59,83,56,75,22,93,22,85,15,301,581,434,985,317,526,330,332,155,93,382,661,494,403,230,738,25,915,197,352,834,822,452,739,841,683
0,85,85,22,7,10,46,28,6,57,68,51,0,23,336,110,344,743,281,309,55,985,769,830,54,718,501,817,254,919,24,251,883,315,804,172,787,868,952,143
0,63,80,74,38,16,93,7,87,23,62,20,65,59,368,739,812,551,208,846,493,681,191,947,22,461,496,369,310,238,353,194,347,787,647,600,404,804,844,536
1,62,56,57,79,89,15,3,83,65,31,43,9,69,432,852,539,873,564,161,989,915,705,538,475,430,467,395,979,996,71,520,466,431,434,758,164,79,474,763
1,98,50,34,44,41,5,4,1,15,89,72,85,41,475,675,678,896,675,336,816,51,652,447,148,331,591,765,79,633,252,523,282,572,874,419,937,936,328,346
0,17,24,96,39,12,1,31,25,92,58,2,52,33,139,260,319,727,74,838,524,729,589,249,463,19,369,645,82,166,497,611,25,116,917,961,827,229,180,986
1,47,8,66,29,16,38,64,45,10,55,37,70,87,121,568,770,557,24,364,67,509,146,392,866,667,213,593,499,353,940,421,82,524,521,630,726,169,704,566
0,24,22,32,24,40,91,74,31,97,93,43,21,2,349,527,856,911,361,698,790,712,98,592,698,145,154,970,249,852,978,437,913,143,30,849,524,490,42,275
0,12,88,64,89,99,11,84,22,67,34,52,39,29,203,430,494,273,8,133,987,122,231,559,44,787,683,78,876,425,77,74,497,353,218,199,289,327,515,897
0,29,16,61,0,29,55,2,5,5,39,17,86,73,681,621,647,505,608,663,822,803,860,598,522,878,841,685,231,238,298,27,117,867,367,419,79,18,623,306
1,88,93,89,78,63,44,67,93,62,44,84,81,21,952,935,179,690,718,935,67,432,787,581,372,503,356,107,487,130,151,355,141,548,65,472,102,569,197,564
1,53,53,69,23,18,74,74,27,94,4,31,37,76,736,80,374,55,357,335,524,615,581,893,295,235,650,825,407,392,46,305,767,274,760,438,896,650,565,225
1,95,97,79,29,25,62,71,34,90,38,26,30,97,761,747,415,78,528,463,318,17,305,881,329,7,33,848,526,6,103,424,775,573,99,336,15,791,280,507
1,34,70,81,45,12,6,21,36,68,60,29,64,6,878,919,737,311,440,176,707,301,263,3,774,96,220,755,769,141,683,618,471,616,610,600,881,714,485,57
0,57,41,58,72,67,99,46,19,14,18,37,3,61,851,966,948,501,390,218,548,481,205,832,231,700,714,568,66,364,352,672,28,292,971,225,903,65,728,347
0,52,65,41,11,60,65,72,54,0,16,13,16,65,556,278,414,562,474,865,464,783,322,875,320,326,973,688,327,82,424,292,123,778,284,160,5,234,676,214
0,44,27,70,54,72,53,12,97,65,78,29,75,36,126,95,128,519,463,581,210,570,223,952,453,840,170,310,865,58,31,659,92,434,794,856,773,937,795,945
1,56,98,53,4,25,97,74,52,38,94,0,51,91,1,80,189,6,237,789,58,427,358,735,760,315,894,944,864,716,3,662,508,202,957,161,982,451,959,689
1,78,86,42,23,93,57,37,35,51,85,13,22,41,644,735,569,688,318,822,978,960,800,514,981,472,546,0,828,916,768,143,615,151,30,380,797,345,294,514
0,76,27,44,29,82,97,54,33,87,20,5,36,94,835,284,58,805,229,543,118,585,80,926,513,66,987,961,363,932,488,85,458,255,729,828,785,102,854,258
1,42,8,98,1,99,3,39,6,40,56,97,1,59,179,78,866,632,415,458,136,851,605,493,296,415,184,914,875,548,270,839,472,190,752,323,225,301,732,737
1,63,32,12,95,86,5,91,69,56,2,65,5,2,809,441,991,225,197,509,764,73,897,689,490,217,7,325,891,156,961,535,399,810,571,812,3,460,495,954
1,15,87,2,33,30,40,55,45,4,77,4,94,43,597,400,74,994,144,581,71,881,864,82,395,605,437,405,263,553,616,54,376,426,358,486,682,413,624,332
0,11,83,38,0,41,97,42,40,77,50,41,71,1,719,166,901,559,139,764,580,206,335,906,483,8,168,417,506,52,662,325,542,149,673,640,187,18,999,528
1,82,39,36,3,54,53,23,25,52,0,44,44,71,454,924,637,819,500,955,370,714,267,875,643,884,851,132,613,37,596,902,905,199,58,654,538,682,858,46
0,39,68,45,67,50,92,16,47,97,36,79,26,38,99,386,831,383,5,154,67,325,154,584,543,714,557,188,495,98,505,451,922,274,900,663,362,935,764,574
0,6,98,48,100,50,77,6,50,77,55,26,73,29,710,861,540,105,683,52,418,612,281,818,29,267,225,183,493,323,477,183,121,16,184,509,292,804,829,259
0,4,65,5,18,41,46,74,30,26,90,28,70,12,391,630,797,186,487,905,618,540,275,191,806,774,529,930,893,508,440,247,821,265,416,912,533,513,514,687
1,54,36,53,28,53,67,49,14,43,5,29,76,64,236,688,891,426,881,521,413,354,515,890,265,61,346,678,979,310,158,446,337,854,425,311,807,338,195,372
0,91,85,71,29,22,19,31,1,26,57,20,57,46,597,873,205,942,8,519,944,41,184,80,860,512,549,136,147,265,97,655,657,381,687,261,939,289,626,955
1,47,25,18,23,16,74,82,52,4,57,32,87,15,937,561,827,959,612,625,811,4,169,824,222,144,406,271,271,922,277,554,637,97,701,341,887,430,151,75
0,19,92,80,49,10,48,39,53,21,94,0,66,45,894,25,321,360,878,991,443,812,744,291,289,390,128,813,65,679,831,909,757,819,877,649,788,3,683,687
1,42,80,52,15,66,36,23,58,96,45,52,96,93,224,447,210,658,489,430,266,764,976,364,139,917,588,610,765,960,515,398,452,505,631,303,625,647,686,441
1,46,68,11,39,95,62,30,49,52,80,61,11,79,83,447,621,95,572,565,533,690,671,852,31,662,348,992,572,819,379,121,783,629,601,564,614,365,551,595
1,72,2,76,63,41,95,5,56,62,10,36,16,9,80,574,117,456,56,952,300,557,918,0,842,370,430,424,921,800,869,939,853,768,825,932,103,153,978,634
0,73,99,37,12,1,0,57,57,67,6,87,15,94,410,336,371,819,228,22,278,518,908,696,851,66,187,184,921,599,392,54,782,162,307,313,558,523,205,191
0,83,80,84,56,45,26,18,34,24,68,36,36,73,369,356,189,327,327,644,790,217,681,75,781,807,920,847,712,34,544,909,653,74,636,702,395,328,207,0
0,44,73,58,11,85,2,93,50,58,100,3,76,37,709,903,890,984,808,462,633,71,157,119,141,223,413,116,828,989,501,226,408,653,513,998,844,211,42,555
1,95,82,15,78,74,3,83,87,32,39,56,76,45,556,806,318,702,128,377,9,652,731,369,81,943,62,921,955,133,170,300,673,877,700,725,135,676,738,836
0,7,7,78,44,85,67,18,98,47,54,100,35,45,853,416,404,326,63,813,777,583,105,454,658,304,930,594,855,554,942,731,240,848,375,32,571,516,136,677
1,46,48,9,80,3,35,93,17,93,73,60,15,33,708,499,879,367,676,383,700,345,0,150,234,371,470,926,292,199,696,503,458,934,664,146,913,792,308,920
0,37,99,5,62,30,11,74,2,43,31,86,15,68,436,476,178,425,482,33,686,878,384,173,196,982,828,110,7,897,978,751,836,127,422,263,805,198,488,434
1,80,44,87,56,25,7,35,97,25,78,1,18,64,232,541,88,333,946,454,851,19,266,880,389,937,635,225,349,913,337,328,792,282,62,564,506,761,575,305
1,30,44,58,13,84,13,76,97,48,69,17,42,29,815,829,69,662,338,376,704,261,510,778,515,717,901,533,38,462,591,656,852,199,855,106,804,823,738,763
1,50,43,46,65,49,7,19,50,52,97,61,80,1,174,133,26,572,831,945,98,533,586,186,263,691,359,261,223,124,454,262,818,465,672,497,543,942,23,368
1,13,36,54,20,45,98,46,18,25,48,19,9,90,788,934,918,324,259,325,582,669,736,749,703,838,304,992,450,691,655,318,761,819,970,30,178,614,710,363
0,88,65,0,51,76,93,11,6,25,63,42,51,53,930,929,41,165,659,307,837,61,207,868,719,492,305,981,569,929,811,445,979,51,30,185,379,625,65,363
0,50,42,49,51,1,87,21,23,98,98,41,75,57,128,818,820,456,822,946,674,562,854,308,199,715,566,931,107,174,109,72,713,778,533,440,269,124,308,412
1,76,99,9,21,1,45,57,97,95,77,13,20,56,320,611,183,293,795,138,648,21,717,731,697,801,926,430,835,325,512,98,813,79,355,44,662,672,272,138
1,39,50,57,11,47,44,29,22,82,18,62,98,40,877,656,210,802,573,238,761,951,549,967,22,889,207,492,989,472,870,355,975,438,957,547,337,409,208,471
0,19,32,23,62,92,86,75,54,99,59,19,77,38,896,470,924,920,110,291,485,117,657,985,212,936,787,619,132,943,394,884,192,932,702,30,518,384,812,282
0,70,72,12,29,70,88,80,39,33,63,78,27,3,97,127,821,959,585,783,138,113,774,479,657,532,60,395,475,809,33,906,69,637,213,483,465,631,338,236
0,91,71,39,49,16,13,79,46,16,94,64,79,96,16,175,941,168,251,416,39,706,286,383,743,705,992,21,848,723,742,94,71,114,191,126,315,479,889,506
1,90,29,20,33,27,76,73,55,18,45,56,26,42,166,206,585,254,339,229,243,959,232,109,74,76,835,971,855,526,689,557,47,558,767,924,170,546,283,41
0,4,1,97,73,62,34,100,27,95,1,60,36,8,831,144,491,174,263,652,179,925,302,594,26,356,824,718,287,332,536,364,532,157,777,479,72,269,798,997
0,21,9,10,91,54,45,1,29,38,87,61,90,0,801,414,481,222,664,576,841,216,509,498,502,494,284,216,854,416,631,524,421,786,393,690,297,213,516,207
0,86,35,58,21,66,62,60,8,17,13,95,12,37,996,740,849,458,703,564,543,630,913,838,240,705,290,545,633,86,805,497,664,867,483,395,756,823,378,13
1,68,82,4,24,25,12,36,70,29,81,96,79,90,865,759,763,670,437,545,219,838,453,970,279,387,219,275,59,375,262,568,120,165,85,521,581,39,439,975
0,89,24,45,56,81,44,55,15,33,79,4,66,96,941,13,950,0,731,815,72,600,448,598,165,934,850,275,666,891,321,590,952,575,892,932,9,852,762,239
0,20,65,47,46,100,92,55,23,79,4,58,0,81,940,562,704,879,23,849,290,187,464,886,597,782,522,909,447,196,923,997,320,33,849,391,135,574,453,808
1,30,63,85,39,3,30,66,27,13,33,94,73,60,626,859,714,930,804,740,700,15,590,364,404,126,544,894,353,430,454,331,186,166,66,435,261,409,647,834
1,36,37,25,79,34,65,76,83,78,93,12,11,7,509,271,420,538,888,628,734,733,968,884,89,415,812,18,495,110,248,889,145,157,252,572,282,175,916,809
0,97,1,30,70,21,33,76,27,37,70,93,56,64,622,167,754,807,198,823,120,399,135,586,354,608,992,369,150,208,65,495,113,304,2,841,153,441,533,885
0,28,93,47,85,41,79,94,21,97,81,24,89,52,648,629,117,683,853,57,560,759,327,320,689,582,115,691,543,264,524,662,218,60,32,753,899,853,803,698
1,57,31,78,0,73,55,33,32,67,6,38,32,1,56,333,919,719,827,906,740,824,693,175,379,94,449,330,710,384,799,997,241,20,325,296,783,315,942,992
0,27,42,1,1,38,24,23,36,94,74,54,80,65,83,648,619,410,878,452,139,806,847,306,226,276,774,874,707,463,904,799,708,513,437,526,898,230,841,673
0,71,17,96,2,36,83,68,2,6,74,65,69,18,10,264,426,149,148,870,253,396,238,981,440,616,626,306,871,10,358,226,249,52,611,689,191,670,280,489
1,57,11,28,86,81,13,96,49,43,57,2,11,36,494,891,231,727,478,549,427,377,495,617,154,222,358,755,824,249,54,292,679,672,344,503,132,459,983,430
1,98,78,4,81,78,76,6,51,98,78,31,72,8,712,274,937,15,810,353,796,539,477,340,520,535,688,874,849,514,254,987,576,928,940,910,88,542,111,839
1,21,62,96,8,52,22,50,0,69,71,62,18,85,939,567,637,780,759,214,45,422,39,159,522,872,468,518,471,207,70,934,280,239,841,472,122,926,154,612
0,41,78,10,65,11,100,31,17,40,77,41,79,58,12,603,997,275,22,625,72,199,314,628,811,227,560,849,809,398,975,621,212,656,969,331,724,776,366,507
0,7,4,55,29,21,19,32,36,79,89,10,65,90,730,337,540,354,238,548,349,936,560,67,908,474,445,503,974,350,455,935,859,574,851,296,235,527,712,983
1,75,4,29,30,31,68,91,93,3,3,37,43,72,888,717,926,649,993,0,474,441,883,564,979,965,473,542,268,885,441,830,33,254,115,335,776,728,564,640
1,93,96,34,96,5,38,3,52,32,4,3,80,88,957,541,939,113,511,192,117,101,125,720,335,434,905,742,641,56,920,487,564,185,740,38,266,799,490,351
0,5,84,31,87,29,45,8,52,33,65,63,50,99,298,983,248,766,569,529,558,210,90,635,367,630,556,438,627,818,684,195,37,55,198,26,597,170,341,824
1,53,24,44,13,72,12,8,11,67,31,28,17,44,531,468,377,135,194,111,787,617,890,228,13,984,513,609,637,419,983,85,164,339,948,28,412,830,88,595
1,5,8,45,90,49,21,99,20,1,43,24,64,18,953,591,679,240,721,499,300,588,554,374,668,554,507,252,19,8,928,310,504,367,887,625,199,471,578,444
1,88,17,45,39,83,19,15,68,74,48,22,10,3,461,888,236,672,496,25,276,974,849,368,284,528,75,29,993,641,604,696,752,171,894,896,834,100,811,948
1,39,72,44,34,95,18,59,54,92,7,47,77,24,136,700,957,30,854,689,689,873,397,126,495,545,569,796,336,743,719,290,586,729,287,715,259,839,913,895
1,8,91,77,65,52,24,10,41,0,13,14,38,79,819,371,947,501,946,287,407,357,879,650,536,441,538,342,411,910,545,745,80,379,552,200,904,607,656,241
1,89,69,26,57,20,3,26,61,59,84,41,17,17,159,365,691,587,329,378,787,173,511,338,125,382,957,3,820,441,979,714,999,350,252,938,624,369,311,39
0,46,85,23,16,3,10,56,59,75,64,51,44,46,323,338,75,306,33,145,985,5,670,593,35,271,711,88,870,871,88,596,844,715,289,652,818,481,649,466
1,35,65,33,10,36,89,13,49,4,43,1,48,81,542,335,771,862,373,166,782,832,154,201,580,702,623,968,421,940,174,40,131,589,329,802,768,962,429,626
0,77,76,43,61,24,59,92,67,44,67,73,76,17,472,945,145,377,995,660,468,716,339,831,938,80,775,267,267,483,327,104,668,86,594,924,610,773,538,405
0,8,7,55,45,5,37,56,48,47,65,7,43,44,238,781,708,886,232,912,940,936,412,981,391,415,796,472,804,297,110,465,125,931,612,496,30,631,917,10
0,88,47,45,0,1,19,66,32,49,53,11,73,61,473,344,825,892,889,381,523,643,730,753,800,588,444,8,783,897,450,651,891,401,47,570,457,779,807,813
1,50,27,84,100,92,42,26,36,67,84,82,84,70,976,68,382,657,250,409,374,806,717,616,183,352,738,538,661,603,95,895,781,40,123,340,998,975,705,273
1,80,19,63,4,96,78,22,13,15,70,2,78,50,339,389,529,237,28,185,163,175,658,813,765,652,466,533,188,28,407,329,807,402,821,344,259,712,5,629
1,91,11,64,20,68,97,85,85,7,50,54,37,63,14,22,371,152,780,33,449,637,706,611,567,992,158,149,422,756,830,473,84,604,364,182,235,903,666,904
0,99,43,29,32,0,86,17,2,60,84,66,61,25,9,578,405,149,62,584,922,454,329,783,461,494,974,830,535,79,883,934,439,401,96,324,304,382,33,380
0,4,90,89,24,89,70,85,63,43,63,5,92,99,264,959,112,428,592,135,381,562,390,329,298,32,18,777,465,337,87,23,707,898,85,961,291,915,416,342
0,22,61,45,2,73,87,1,11,42,0,2,66,36,581,800,510,914,977,768,739,993,611,867,283,852,874,638,296,309,798,713,53,608,6,105,675,609,609,640
1,7,6,24,62,63,80,3,2,6,80,42,38,57,990,479,318,711,723,918,206,281,227,604,947,831,180,503,279,161,690,367,104,282,248,377,769,992,830,814
0,67,10,79,99,62,4,10,70,76,17,22,10,10,989,761,334,872,754,591,501,992,952,318,533,561,676,769,587,808,535,520,757,870,787,310,540,365,558,224
1,80,76,41,2,81,66,69,81,67,29,58,15,65,431,198,982,788,937,967,897,800,608,189,862,601,116,801,881,572,978,199,820,860,276,715,590,113,184,488
1,88,66,6,71,61,86,29,12,84,83,42,81,37,886,568,524,674,755,669,357,960,792,877,172,56,986,101,983,182,594,763,679,405,477,208,688,20,95,194
0,34,98,48,12,61,63,58,82,32,79,48,66,78,356,800,648,674,861,254,31,926,386,753,384,439,843,31,466,503,904,930,305,150,222,637,334,759,716,338
1,27,29,36,15,10,23,39,8,58,16,3,85,62,935,323,601,494,473,649,460,608,959,524,895,897,897,346,503,985,560,802,161,972,135,916,912,837,346,427
0,10,96,47,81,98,93,33,10,3,76,38,42,63,538,493,235,953,370,814,281,464,659,673,622,303,614,571,661,799,43,806,707,92,828,861,528,26,86,428
0,100,2,19,13,62,54,29,68,53,0,8,54,27,499,591,561,667,137,576,676,326,195,983,191,350,814,811,903,987,248,655,809,606,489,33,13,919,540,489
0,18,100,37,66,17,20,32,66,48,18,5,76,45,249,904,389,575,198,451,903,285,883,667,133,12,449,857,687,266,471,894,890,649,632,38,352,989,443,835
1,69,89,94,16,49,40,42,49,4,63,56,36,38,543,472,675,806,931,854,816,568,489,971,35,944,592,430,150,627,273,645,690,16,297,682,876,898,984,881
0,48,11,62,13,2,48,86,17,95,38,35,72,31,696,343,471,241,661,507,895,580,178,701,104,187,374,269,621,578,295,926,515,604,312,487,26,392,347,400
1,83,76,38,85,40,38,20,41,55,94,71,22,72,951,340,18,556,374,368,827,222,751,403,871,191,893,922,484,26,364,802,803,869,117,114,436,401,495,91
0,13,31,17,90,83,39,32,43,66,47,76,45,64,171,381,747,746,398,679,635,725,599,894,638,582,441,511,695,376,884,637,810,504,295,248,352,475,995,19
0,43,43,38,98,62,57,23,80,1,72,74,75,84,334,84,738,174,55,295,154,788,359,225,558,399,823,853,912,704,684,675,396,400,696,307,273,639,906,295
1,85,94,31,58,14,92,12,49,67,78,66,66,59,583,427,882,656,477,573,985,129,218,136,325,236,228,220,892,196,914,856,924,892,242,484,685,293,206,599
1,56,49,46,34,0,54,34,97,32,4,86,10,38,643,626,435,938,265,260,207,286,668,71,289,145,799,955,76,910,667,822,663,228,509,986,545,741,924,422
1,23,55,49,44,44,69,55,87,22,41,95,9,62,129,69,806,883,796,313,979,113,343,996,93,737,662,762,229,894,246,911,277,404,615,698,987,20,95,729
0,44,63,2,33,36,75,68,26,67,77,97,73,30,979,269,236,672,11,470,278,828,589,730,276,463,586,521,293,911,402,614,512,483,708,290,656,435,147,827
1,88,61,6,71,8,98,46,48,20,97,24,53,4,373,870,815,276,833,765,328,108,168,0,753,265,748,977,997,258,647,570,5,373,317,322,31,28,237,827
0,90,100,69,54,7,64,10,9,13,18,58,95,36,106,493,36,493,294,374,205,474,51,933,747,475,157,703,206,650,986,438,816,909,711,162,683,766,915,382
0,71,43,85,87,61,74,16,24,94,68,24,31,35,804,831,860,844,818,776,347,997,218,413,169,575,540,73,392,396,42,826,347,333,685,839,113,703,380,181
1,92,40,89,30,1,45,22,97,59,69,71,53,13,945,428,550,86,687,802,868,932,837,301,363,193,376,351,755,377,743,311,688,984,397,364,430,200,858,826
0,84,82,70,55,40,94,100,76,6,4,57,4,94,355,390,411,740,687,675,995,49,966,361,185,106,718,578,61,747,536,285,522,558,620,551,981,591,568,896
0,35,66,96,56,87,7,3,91,64,57,38,52,67,541,514,384,169,946,69,776,197,814,223,105,412,241,143,272,120,927,685,469,354,346,365,589,865,49,351
0,57,1,22,41,45,70,50,1,70,82,84,19,95,958,870,57,741,396,287,795,242,18,511,794,814,325,382,390,67,662,207,582,202,285,523,676,934,170,586
1,27,38,65,19,96,97,98,53,85,35,29,47,73,502,411,752,758,634,886,415,948,19,983,743,577,312,565,82,83,833,874,39,637,201,183,921,252,570,274
1,82,97,57,52,31,37,14,58,56,68,15,91,11,303,13,812,670,457,655,765,649,752,626,7,955,600,945,866,442,598,261,599,891,517,932,287,880,428,636
1,55,4,11,67,62,75,34,63,43,24,98,3,39,681,332,607,564,316,696,510,853,19,141,175,44,82,546,11,949,809,992,727,115,137,546,187,762,353,150
0,23,7,4,71,83,56,2,84,92,48,89,36,5,381,504,744,396,881,639,902,430,315,542,294,122,325,585,186,271,420,365,28,304,14,702,544,993,988,665
1,100,55,90,26,36,42,18,73,44,42,28,42,56,2,272,776,771,659,634,119,94,950,73,708,629,249,759,830,642,101,75,247,178,733,851,42,744,790,153
1,17,73,21,29,45,21,53,45,67,23,37,89,22,331,446,77,760,418,955,831,44,449,517,713,913,372,930,58,101,288,398,379,922,905,102,339,176,140,724
0,72,100,69,11,66,82,75,47,86,33,23,39,28,269,277,563,109,141,391,674,391,881,8,993,964,689,424,902,191,386,803,389,177,270,395,845,448,632,435
0,53,21,36,96,93,81,61,79,5,51,38,0,99,923,302,998,13,48,791,196,116,34,437,85,888,688,450,191,177,769,355,973,730,717,372,843,720,816,589
0,74,22,88,32,0,57,78,59,16,76,91,2,33,882,892,622,50,215,744,626,187,590,374,437,894,993,103,257,448,493,166,540,786,315,189,103,821,762,402
1,43,16,80,71,21,79,62,7,65,95,52,93,9,290,519,348,123,521,348,435,766,916,697,960,76,38,824,124,942,970,33,423,582,299,311,485,667,572,264
1,23,20,80,9,38,48,32,26,48,98,70,30,44,969,755,286,707,939,436,424,675,966,389,263,271,360,837,30,140,751,187,635,406,255,322,611,437,686,754
1,77,30,100,18,61,38,39,2,50,81,77,20,96,942,921,186,982,429,155,520,681,668,381,887,165,559,172,894,326,668,961,355,928,933,916,296,886,232,339
0,84,2,91,96,84,77,40,95,26,32,29,17,32,555,583,779,101,485,496,488,59,5,859,822,149,747,423,6,574,950,593,88,581,789,401,670,881,919,416
0,67,76,13,86,69,96,11,60,80,25,90,29,53,46,836,796,186,268,772,432,971,728,132,530,887,231,167,537,924,553,502,375,195,954,599,40,225,665,989
0,35,6,17,91,45,7,1,36,20,7,76,60,99,765,477,405,401,982,242,222,167,589,224,48,508,737,32,510,861,38,601,456,462,997,103,994,876,686,619
1,4,55,61,45,100,87,65,68,40,12,64,37,12,201,829,871,337,30,459,668,185,550,629,978,840,721,133,231,843,546,316,735,27,316,396,606,179,180,630
0,49,4,95,50,26,3,43,9,73,40,42,7,1,387,667,947,770,271,873,77,893,715,47,792,277,776,854,292,637,607,109,18,804,586,913,239,495,456,455
1,7,24,6,13,34,90,40,45,44,71,53,77,5,535,529,172,893,171,461,368,997,161,100,580,213,960,259,473,190,160,994,844,604,184,227,221,486,143,695
0,56,7,97,95,27,31,27,15,47,11,92,99,12,871,975,815,963,527,509,399,358,845,581,723,581,694,349,880,399,315,857,709,26,806,131,84,56,685,179
1,64,41,65,45,32,37,18,36,83,2,5,55,10,387,787,990,931,331,793,990,351,680,65,26,737,859,91,385,969,611,833,141,719,942,121,461,728,59,154
1,17,35,81,16,68,92,39,69,11,81,82,44,75,510,450,60,746,354,423,123,456,162,852,836,877,834,680,387,226,379,705,33,269,654,99,79,399,216,152
1,21,12,92,73,73,95,64,53,84,6,68,51,99,187,391,201,924,928,549,672,981,880,563,714,127,24,195,51,851,682,874,50,330,746,774,260,187,742,181
1,41,95,71,90,7,43,93,87,98,63,89,39,55,255,171,53,815,100,973,696,916,851,579,730,607,765,632,548,944,23,965,407,530,29,202,923,254,789,873
0,17,10,17,97,65,59,94,1,21,10,16,54,23,781,650,331,192,767,867,356,84,231,339,368,520,304,322,237,758,616,451,480,337,617,194,838,805,143,96
0,46,1,50,98,56,82,4,12,46,33,62,36,31,103,515,70,627,384,484,214,893,787,100,761,70,884,81,399,907,89,78,276,150,58,912,624,440,584,169
1,86,30,30,73,50,4,27,10,61,9,72,63,70,65,997,974,665,32,845,371,822,855,50,324,563,303,424,872,620,710,733,98,607,233,569,393,720,342,254
1,93,24,6,1,10,14,31,4,12,88,84,3,49,776,589,637,145,569,428,523,642,314,614,784,790,651,938,560,751,412,448,915,728,785,952,701,297,605,359
0,69,90,55,78,86,64,62,65,54,71,48,8,76,993,978,647,244,990,636,580,618,397,925,161,648,37,729,591,251,346,313,503,317,918,468,342,264,913,10
0,73,27,1,79,74,50,43,41,32,44,25,24,8,333,579,861,475,509,430,610,512,643,428,388,732,832,538,134,4,949,416,343,900,824,216,808,96,961,608
1,53,87,33,87,19,42,23,5,36,42,43,23,19,591,208,353,67,267,921,971,948,520,799,690,828,119,114,462,404,0,721,152,197,371,495,236,443,7,18
0,8,98,49,74,6,26,66,0,40,30,41,65,45,133,602,470,447,920,119,905,440,668,272,103,835,706,497,416,311,876,285,393,848,897,736,474,696,649,262
0,68,61,27,71,25,63,47,7,75,95,93,80,8,260,305,709,780,47,598,986,931,431,875,45,673,742,597,0,392,544,49,14,456,167,735,217,397,953,86
0,28,81,10,22,91,99,81,71,88,87,37,37,79,575,473,323,266,483,858,342,599,784,753,409,162,974,3,772,164,633,406,163,364,666,618,76,489,317,856
0,84,84,62,7,41,33,9,94,91,61,80,69,66,372,502,984,323,440,269,432,789,497,270,691,967,934,271,316,654,838,98,64,956,432,254,5,983,602,759
1,5,17,67,38,45,30,32,35,67,92,48,49,42,127,286,609,787,605,310,756,982,49,58,142,75,26,212,229,510,383,711,311,967,4,200,737,372,626,8
0,77,2,5,52,89,76,97,55,28,26,32,25,32,347,817,916,67,613,780,812,745,796,532,837,239,608,600,822,197,581,318,976,787,936,12,766,837,253,630
1,33,67,13,44,10,12,49,46,12,60,72,93,80,468,780,785,311,360,436,536,434,187,23,128,277,248,462,321,182,448,947,935,884,187,556,379,393,456,781
1,19,99,89,25,73,87,45,13,75,25,54,29,37,876,692,758,943,973,54,113,752,263,700,929,610,473,513,429,204,192,241,607,580,381,12,216,104,737,505
1,17,90,100,3,62,25,53,13,16,67,31,25,37,118,897,971,579,665,348,883,433,666,31,745,738,657,179,487,699,249,131,718,455,777,239,475,467,827,29
1,42,31,94,89,50,77,99,91,14,37,3,6,69,532,495,184,326,588,980,28,791,9,679,668,94,195,250,315,795,567,496,467,249,213,70,836,890,874,254
0,11,92,26,95,56,14,28,78,86,52,49,13,26,18,649,242,151,59,512,652,721,996,968,743,434,397,308,553,470,39,234,261,940,437,133,354,315,532,70
0,65,6,27,53,100,91,90,26,96,68,78,81,56,861,101,10,768,850,709,946,968,436,654,781,255,521,290,626,670,743,665,816,321,533,606,17,83,512,365
1,0,39,65,26,36,1,10,58,66,96,96,63,22,771,273,907,277,892,87,445,160,849,719,65,191,576,439,629,994,509,246,938,112,238,75,806,727,368,401
1,61,13,84,81,10,71,8,30,85,93,86,98,56,910,811,688,506,639,859,544,967,260,649,93,961,454,554,417,282,602,419,183,151,45,7,864,898,253,124
0,69,29,54,69,52,76,2,88,14,34,19,79,51,369,604,765,191,523,353,655,504,105,177,592,779,878,193,917,655,150,917,103,28,770,422,865,621,305,325
1,85,71,82,4,42,65,100,88,12,17,76,46,59,310,174,456,80,936,973,21,116,107,487,618,824,387,481,569,723,257,258,761,553,24,281,194,337,326,258
0,60,43,81,67,36,39,5,4,79,93,70,12,19,439,424,755,996,144,652,265,400,635,366,810,772,113,709,400,561,576,342,242,858,573,742,82,274,658,149
1,25,85,19,72,37,86,69,89,31,30,11,72,85,213,253,360,278,318,14,633,598,58,291,449,960,224,812,410,663,288,698,889,91,997,395,16,314,628,297
1,17,15,3,33,0,58,45,63,85,92,43,40,41,446,442,262,379,862,464,512,637,935,361,857,110,475,124,34,981,328,673,265,947,33,272,350,493,460,403
1,28,47,57,49,67,86,12,37,53,97,39,1,78,707,864,169,421,428,211,850,665,221,736,880,538,971,97,76,31,297,515,874,527,151,938,415,939,725,599
1,90,4,33,26,39,63,86,16,60,60,32,1,69,906,523,886,232,549,828,792,39,471,788,448,898,397,791,831,615,620,602,839,302,220,972,150,737,616,868
